TableName,FieldName,FieldPosition,IsKey,DataElement,DataType,Length,Decimals,TextLabel
KONA,WAERS,18,,WAERS,CUKY,5,0,Currency
KONA,MAXBO,19,,MAXBO,CURR,13,2,Maximum rebate
KONA,ABREX,20,,ABREX,CHAR,20,0,External description
KONA,EKORG,21,,EKORG,CHAR,4,0,Purch. Organization
KONA,BOLIF,22,,BOGEW,CHAR,10,0,Condition granter
KONA,ABSPZ,23,,ABSPZ,CHAR,1,0,Verification levels
KONA,BOSTA,24,,BOSTA,CHAR,1,0,Agreement Status
KONA,DATAB,25,,ABDATAB,DATS,8,0,Valid from
KONA,DATBI,26,,ABDATBI,DATS,8,0,To
KONA,KOBOG,27,,KOBOG,CHAR,4,0,CT Group
KONA,BOTEXT,28,,BOTEXT,CHAR,40,0,Description
KONA,ZLSCH,29,,DZLSCH,CHAR,1,0,Payment Method
KONA,VALTG,30,,VALTG,NUMC,2,0,Addit. Value Days
KONA,VALDT,31,,VALDT,DATS,8,0,Fixed Value Date
KONA,ZTERM,32,,DZTERM,CHAR,4,0,Terms of Payment
KONA,UKNUMA,33,,KNUMA_UEB,CHAR,10,0,Higher-level agreem.
KONA,IDENT1,34,,WFCID1,CHAR,2,0,Settlement calendar
KONA,IDENT2,35,,WFCID2,CHAR,2,0,Arrangement calendar
KONA,UMNAM,36,,UMNAM,CHAR,12,0,Person responsible
KONA,UMSDA,37,,UMSDA,DATS,8,0,Carried out on
KONA,UMSAE,38,,UMSAEF,CHAR,1,0,Bus.vol. final settl
KONA,EKGRP,39,,EKGRP,CHAR,3,0,Purchasing Group
KONA,AKTNR,40,,WAKTION,CHAR,10,0,Retail Promotion
KONA,ABEIN,41,,ABEIN,CHAR,1,0,Scope of statement
KONA,BUKRS,42,,BUKRS_AB,CHAR,4,0,Company code
KONA,VKNUMA,43,,KNUMA_VOR,CHAR,10,0,Predecessor
KONA,FORZP,44,,FORZP,CHAR,1,0,Time of update
KONA,FOART,45,,FOART_NA,CHAR,1,0,Update type
KONA,IDENT3,46,,WFCID3,CHAR,2,0,Settlement periods
KONA,ABPAR,47,,WABPAR,CHAR,1,0,Settlement Partner
KONA,KFRST,48,,KFRST,CHAR,1,0,Release Status
KONA,ANGRP,49,,ANGRP,CHAR,2,0,TriggerGroup MessDet
KONA,ANBEDNFE,50,,ANBEDNFE,CHAR,4,0,TriggerCondMssgDeter
KONA,NAUMF_ENAW,51,,NAUMF_ENAW,CHAR,2,0,Summarization Level
KONA,NAUMF_SNAW,52,,NAUMF_SNAW,CHAR,2,0,Aggregation Level
KONA,NAUMF_ANAW,53,,NAUMF_ANAW,CHAR,2,0,Summarization Level
KONA,UMSAEP,54,,UMSAEP,CHAR,1,0,BVol comp.part.settl
KONA,UMNAMP,55,,UMNAMP,CHAR,12,0,Person responsible
KONA,UMSDAP,56,,UMSDAP,DATS,8,0,Carried out on
KONA,BON_ENH_VAKEY,59,,BON_ENH_VAKEY,CHAR,1,0,Ind. Enhanced Rebate with Variable Key
KONA,BON_ENH_INDIRECT,60,,BON_ENH_INDIRECT,CHAR,1,0,Indicates Indirect Settlement
KONA,BON_ENH_PERIOD_S,61,,BON_ENH_PERIOD_S,CHAR,1,0,Indicates Periodic Rebate Settlement
KONA,BON_ENH_CTYP,64,,RANTYP,CHAR,1,0,Contract Type
KONA,BON_ENH_CNO,65,,RANL,CHAR,13,0,Contract Number
KONA,BON_ENH_TTYP,66,,SBEWART,CHAR,4,0,Flow Type
CRMS4D_SERV_I,VOLUME_I,229,,CRMT_VOLUME,QUAN,15,3,Volume
CRMS4D_SERV_I,VOLUME_UNIT_I,230,,COMT_VOLUME_UNIT,UNIT,3,0,Volume Unit
CRMS4D_SERV_I,PRICE_PRODUCT,231,,CRMT_PRICE_PRODUCT,RAW,16,0,PricingRefProd.GUID
CRMS4D_SERV_I,PROCESS_QTY_NUM,232,,CRMT_PROCESS_QTY_NUM,INT4,10,0,Numerator
CRMS4D_SERV_I,PROCESS_QTY_DEN,233,,CRMT_PROCESS_QTY_DEN,INT4,10,0,Denominator
CRMS4D_SERV_I,EXPONENT10,234,,CRMT_EXPONENT10,INT2,5,0,10 Exponent
CRMS4D_SERV_I,PROCESS_QTY_UNIT,235,,CRMT_PROCESS_QTY_UNIT,UNIT,3,0,Sales Unit
CRMS4D_SERV_I,COMM_GROUP,236,,CRMT_COMM_GROUP,CHAR,2,0,Commission Group
CRMS4D_SERV_I,REBATE_GROUP,237,,CRMT_REBATE_GROUP,CHAR,2,0,Volume Rebate Group
CRMS4D_SERV_I,CASH_DISC,238,,CRMT_CASH_DISC,CHAR,1,0,Qual.for Cash Discnt
CRMS4D_SERV_I,PROD_PR_GROUP,239,,KONDM,CHAR,2,0,Material Price Grp
CRMS4D_SERV_I,PRC_GROUP1,240,,MVGR1,CHAR,3,0,Material Group 1
CRMS4D_SERV_I,PRC_GROUP2,241,,MVGR2,CHAR,3,0,Material Group 2
CRMS4D_SERV_I,PRC_GROUP3,242,,MVGR3,CHAR,3,0,Material Group 3
CRMS4D_SERV_I,PRC_GROUP4,243,,MVGR4,CHAR,3,0,Material Group 4
CRMS4D_SERV_I,PRC_GROUP5,244,,MVGR5,CHAR,3,0,Material Group 5
CRMS4D_SERV_I,PROD_HIERARCHY,245,,CRMT_PROD_HIERARCHY,CHAR,20,0,Product Category
CRMS4D_SERV_I,BASE_QTY_UNIT,246,,COMT_PRODUCT_BASE_UOM,UNIT,3,0,Base Unit of Measure
CRMS4D_SERV_I,PLANT,247,,WERKS_D,CHAR,4,0,Plant
CRMS4D_SERV_I,REGION,249,,CRMT_REGION,CHAR,3,0,Region
CRMS4D_SERV_I,INDUSTRY,250,,CRMT_INDUSTRY,CHAR,4,0,Industry Sector
CRMS4D_SERV_I,CUST_GROUP1,251,,CRMT_CUST_GROUP1,CHAR,3,0,Customer Group 1
CRMS4D_SERV_I,CUST_GROUP2,252,,CRMT_CUST_GROUP2,CHAR,3,0,Customer Group 2
CRMS4D_SERV_I,CUST_GROUP3,253,,CRMT_CUST_GROUP3,CHAR,3,0,Customer Group 3
CRMS4D_SERV_I,CUST_GROUP4,254,,CRMT_CUST_GROUP4,CHAR,3,0,Customer Group 4
CRMS4D_SERV_I,CUST_GROUP5,255,,CRMT_CUST_GROUP5,CHAR,3,0,Customer Group 5
CRMS4D_SERV_I,PO_NUMBER_SOLD,256,,CRMT_PO_NUMBER_SOLD,CHAR,35,0,External Reference No.
CRMS4D_SERV_I,PO_DATE_SOLD,257,,CRMT_PO_DATE_SOLD,DATS,8,0,Reference Doc. Date
CRMS4D_SERV_I,YOUR_REF_SOLD,258,,CRMT_YOUR_REFERENCE_SOLD,CHAR,12,0,Your Reference
CRMS4D_SERV_I,PO_NUMBER_SHIP,259,,CRMT_PO_NUMBER_SHIP,CHAR,35,0,Ext. Reference No. SH
CRMS4D_SERV_I,PO_DATE_SHIP,260,,CRMT_PO_DATE_SHIP,DATS,8,0,Reference Doc. SH
CRMS4D_SERV_I,YOUR_REF_SHIP,261,,CRMT_YOUR_REFERENCE_SHIP,CHAR,12,0,Your Reference
CRMS4D_SERV_I,USAGE_TYPE,262,,CRMT_USAGE,CHAR,3,0,Usage
CRMS4D_SERV_I,SUBMISSION,263,,CRMT_SUBMISSION,CHAR,10,0,Collective RFQ No.
CRMS4D_SERV_I,REJECTION,264,,CRMT_REJECTION_CODE,CHAR,2,0,Cancel. Reason Code
CRMS4D_SERV_I,PROBABILITY,265,,CRMT_ORDER_PROBABILITY,NUMC,3,0,Order Probability %
CRMS4D_SERV_I,DATE_QTY_FIXED,266,,CRMT_DATE_QTY_FIXED,CHAR,1,0,Date & Qty Are Fixed
CRMS4D_SERV_I,ORIG_ORDER_QTY,268,,CRMT_QTY_ORIG_ORDER,QUAN,13,3,Original Order Quantity
CRMS4D_SERV_I,ORDER_QTY,269,,CRMT_QTY_ORDER,QUAN,13,3,Order Quantity
CRMS4D_SERV_I,CONFIRMED_QTY,270,,CRMT_QTY_CONFIRMED,QUAN,13,3,Confirmed Quantity
CRMS4D_SERV_I,LATEST_CONF_DATE,271,,CRMS4_LATEST_CONF_DATE,DEC,15,0,Latest Confirmation Date for an Item
CRMS4D_SERV_I,DLV_GROUP_DATE,272,,CRMT_DLV_GROUP_DATE,DEC,15,0,Delivery Group Date
CRMS4D_SERV_I,LATEST_REQ_DATE,273,,CRMS4_LATEST_REQ_DATE,DEC,15,0,Latest Requested Date for an Item
CRMS4D_SERV_I,FIRST_REQ_DATE,274,,CRMS4_FIRST_REQ_DATE,DEC,15,0,First Requested Delivery Date for Item
CRMS4D_SERV_I,FIRST_CONF_DATE,275,,CRMS4_FIRST_CONF_DATE,DEC,15,0,First Confirmed Delivery Date for Item
CRMS4D_SERV_I,DISPO_FLG,277,,CRMT_SRV_DISPO_FLG,CHAR,1,0,Relevant for Resource Planning
CRMS4D_SERV_I,CONFIRM_RELEVANT,278,,CRMT_CONFIRM_RELEVANT,CHAR,1,0,Confirmation Relev.
CRMS4D_SERV_I,SRV_CONF_TIME,279,,CRMT_SRV_CONF_DURATION,QUAN,7,2,Actual Duration
CRMS4D_SERV_I,SRV_CONF_TUNIT,280,,CRMT_SRV_CONF_TIME_UNIT,UNIT,3,0,Time Unit
CRMS4D_SERV_I,SERVICE_TYPE,281,,CRMT_SERVICE_TYPE,CHAR,4,0,Service Type
CRMS4D_SERV_I,VALUATION_TYPE,282,,CRMT_VALUATION_TYPE,CHAR,6,0,Valuation Type
CRMS4D_SERV_I,SRV_ESCAL,283,,CRMT_SRV_ESCAL,CHAR,10,0,Response Profile
CRMS4D_SERV_I,SRV_SERWI,284,,CRMT_SRV_SERWI,CHAR,10,0,Service Profile
CRMS4D_SERV_I,SRV_RULE_ID,285,,SC_RULEID,CHAR,25,0,Rule ID
CRMS4D_SERV_I,SRCL_SERVICE_PROFILE,286,,CRMT_SRCL_SRVPRF,CHAR,10,0,Service Profile for Processing Time
CRMS4D_SERV_I,SRCL_RESPONSE_PROFILE,287,,CRMT_SRCL_RSPRF,CHAR,10,0,Response Profile for Processing Times
CRMS4D_SERV_I,DURATION,288,,CRMT_SRV_DURATION,QUAN,13,3,Duration
CRMS4D_SERV_I,DURATION_UNIT,289,,CRMT_SRV_DURATION_UOM,UNIT,3,0,Unit
CRMS4D_SERV_I,SRV_ESCAL_CHANGED,290,,CHAR1,CHAR,1,0,
CRMS4D_SERV_I,SRV_SERWI_CHANGED,291,,CHAR1,CHAR,1,0,
CRMS4D_SERV_I,WARRANTY_ID,292,,MGANR,CHAR,20,0,Master warranty
CRMS4D_SERV_I,OVERTIME_CAT,293,,CATS_OVERTIME_CATEGORY,CHAR,4,0,Overtime Category
CRMS4D_SERV_I,SRV_RENDERED_DATE,294,,CRMS4_RENDER_DATE,DATS,8,0,Service Rendered Date
CRMS4D_SERV_I,ITEM_PRIORITY,295,,CRMT_PRIORITY,NUMC,1,0,Priority
CRMS4D_SERV_I,INCOTERMS1,297,,CRMT_INCOTERMS1,CHAR,3,0,Incoterms (Part 1)
CRMS4D_SERV_I,INCOTERMS2,298,,CRMT_INCOTERMS2,CHAR,28,0,Incoterms (Part 2)
CRMS4D_SERV_I,SHIP_COND,299,,CRMT_SHIP_COND,CHAR,2,0,Shipping Conditions
CRMS4D_SERV_I,DELI_UNLIM_TOL,300,,CRMT_DELI_UNLIM_TOL,CHAR,1,0,Unlimited Tolerance
CRMS4D_SERV_I,OVER_DLV_TOL,301,,CRMT_OVER_DLV_TOL,DEC,3,1,Overdeliv. Tolerance
CRMS4D_SERV_I,UNDER_DLV_TOL,302,,CRMT_UNDER_DLV_TOL,DEC,3,1,Underdeliv.Tolerance
CRMS4D_SERV_I,DLV_PRIO,303,,CRMT_DLV_PRIO,NUMC,2,0,Delivery Priority
CRMS4D_SERV_I,ORDERCOMBIND,304,,CRMT_ORDERCOMBIND,CHAR,1,0,Order Combination
CRMS4D_SERV_I,PART_DLV,305,,CRMT_PART_DLV,CHAR,1,0,Delivery Control
CRMS4D_SERV_I,DLV_GROUP,306,,CRMT_DLV_GROUP,NUMC,3,0,Delivery Group
CRMS4D_SERV_I,DELIVERY_BLOCK,307,,CRMT_BUS_DEL_BLOCK_REASON,CHAR,2,0,Dely Block Reason
CRMS4D_SERV_I,PART_DLV_ITM,308,,CRMT_PART_DLV_ITM,CHAR,1,0,Delivery Control Item
CRMS4D_SERV_I,STAT_LIFECYCLE,311,,CRMS4_STAT_LIFECYCLE,CHAR,4,0,Life Cycle Status
CRMS4D_SERV_I,STAT_RELEASED,312,,CRMS4_STAT_RELEASED,CHAR,1,0,Release Status
CRMS4D_SERV_I,STAT_QUOTATION,313,,CRMS4_STAT_QUOTATION,CHAR,1,0,Quotation Status
CRMS4D_SERV_I,STAT_ERROR,314,,CRMS4_STAT_ERROR,CHAR,1,0,Error Status
CRMS4D_SERV_I,STAT_DELIVERY,315,,CRMS4_STAT_DELIVERY,CHAR,1,0,Delivery Status
CRMS4T_NOTE_TEMP,ID,2,X,,CHAR,20,0,
CRMS4D_SERV_I,STAT_GOODS_ISSUE,316,,CRMS4_STAT_GOODS_ISSUE,CHAR,1,0,Goods Issue Status
CRMS4D_SERV_I,STAT_BILLING,317,,CRMS4_STAT_BILLING,CHAR,1,0,Billing Status
CRMS4D_SERV_I,STAT_CANCELLED,318,,CRMS4_STAT_CANCELLED,CHAR,1,0,Cancellation Status
CRMS4D_SERV_I,STAT_OPEN,319,,CRMS4_STAT_OPEN,CHAR,1,0,Open
CRMS4D_SERV_I,STAT_MAINTENANCE,320,,CRMS4_STAT_MAINTENANCE,CHAR,2,0,Maintenance Status
CRMS4D_SERV_I,STAT_TRANSFER,321,,CRMS4_STAT_TRANSFER,CHAR,1,0,Transfer Status
CRMS4D_SERV_I,STAT_CHKLST_EXEC,322,,CRMS4_STAT_CHKLST_EXEC,CHAR,1,0,Execution Status
CRMS4D_SERV_I,STAT_ACTIVATION,323,,CRMS4_STAT_ACTIVATION,CHAR,1,0,Activation Status
CRMS4D_SERV_I,STAT_CONT_TS,324,,CRMS4_STAT_CONT_TS,CHAR,1,0,Contract Time Slice Status
CRMS4D_SERV_I,STAT_ACCEPTED,325,,CRMS4_STAT_ACCEPTED,CHAR,1,0,Acceptance Status
CRMS4D_SERV_I,STAT_FOR_BILLING,326,,CRMS4_STAT_FOR_BILLING,CHAR,1,0,Billing Release Status
CRMS4D_SERV_I,STAT_CREDIT,327,,CRMS4_STAT_CREDIT_I,CHAR,1,0,Credit Status of Item
CRMS4D_SERV_I,STAT_BSLN_COST_POSTG,328,,CRMS4_STAT_BSLN_COST_POSTG,CHAR,1,0,Baseline Cost Calculation Status
CRMS4D_SERV_I,STAT_WITHDRAWN,329,,CRMS4_STAT_WITHDRAWN,CHAR,1,0,Withdrawal Status
CRMS4D_SERV_I,CATLVLGUID01_01,332,,CRM_REP_CAT_GUID_LEV01_S1,RAW,16,0,Cat GUID 1- schema 1
CRMS4D_SERV_I,CATLVLGUID02_01,333,,CRM_REP_CAT_GUID_LEV02_S1,RAW,16,0,Cat GUID 2- schema 1
CRMS4D_SERV_I,CATLVLGUID03_01,334,,CRM_REP_CAT_GUID_LEV03_S1,RAW,16,0,Cat GUID 3- schema 1
CRMS4D_SERV_I,CATLVLGUID04_01,335,,CRM_REP_CAT_GUID_LEV04_S1,RAW,16,0,Cat GUID 4- schema 1
CRMS4D_SERV_I,CATLVLGUID05_01,336,,CRM_REP_CAT_GUID_LEV05_S1,RAW,16,0,Cat GUID 5- schema 1
CRMS4D_SERV_I,CATLVLGUID06_01,337,,CRM_REP_CAT_GUID_LEV06_S1,RAW,16,0,Cat GUID 6- schema 1
CRMS4D_SERV_I,CATLVLGUID07_01,338,,CRM_REP_CAT_GUID_LEV07_S1,RAW,16,0,Cat GUID 7- schema 1
CRMS4D_SERV_I,CATLVLGUID08_01,339,,CRM_REP_CAT_GUID_LEV08_S1,RAW,16,0,Cat GUID 8- schema 1
CRMS4D_SERV_I,CATLVLGUID09_01,340,,CRM_REP_CAT_GUID_LEV09_S1,RAW,16,0,Cat GUID 9- schema 1
CRMS4D_SERV_I,CATLVLGUID10_01,341,,CRM_REP_CAT_GUID_LEV10_S1,RAW,16,0,Cat GUID 10- schema 1
CRMS4D_SERV_I,ASP_ID_01,342,,CRMS4_ERMS_CAT_AS_ID,CHAR,40,0,Schema Identifier
CRMS4D_SERV_I,CAT_ID_01,343,,CRMS4_ERMS_CAT_CA_ID,CHAR,40,0,Category Identifier
CRMS4D_SERV_I,CATLVLGUID01_02,345,,CRM_REP_CAT_GUID_LEV01_S2,RAW,16,0,Cat GUID 1- schema 2
CRMS4D_SERV_I,CATLVLGUID02_02,346,,CRM_REP_CAT_GUID_LEV02_S2,RAW,16,0,Cat GUID 2- schema 2
CRMS4D_SERV_I,CATLVLGUID03_02,347,,CRM_REP_CAT_GUID_LEV03_S2,RAW,16,0,Cat GUID 3- schema 2
CRMS4D_SERV_I,CATLVLGUID04_02,348,,CRM_REP_CAT_GUID_LEV04_S2,RAW,16,0,Cat GUID 4- schema 2
CRMS4D_SERV_I,CATLVLGUID05_02,349,,CRM_REP_CAT_GUID_LEV05_S2,RAW,16,0,Cat GUID 5- schema 2
CRMS4D_SERV_I,CATLVLGUID06_02,350,,CRM_REP_CAT_GUID_LEV06_S2,RAW,16,0,Cat GUID 6- schema 2
CRMS4D_SERV_I,CATLVLGUID07_02,351,,CRM_REP_CAT_GUID_LEV07_S2,RAW,16,0,Cat GUID 7- schema 2
CRMS4D_SERV_I,CATLVLGUID08_02,352,,CRM_REP_CAT_GUID_LEV08_S2,RAW,16,0,Cat GUID 8- schema 2
CRMS4D_SERV_I,CATLVLGUID09_02,353,,CRM_REP_CAT_GUID_LEV09_S2,RAW,16,0,Cat GUID 9- schema 2
CRMS4D_SERV_I,CATLVLGUID10_02,354,,CRM_REP_CAT_GUID_LEV10_S2,RAW,16,0,Cat GUID 10- schema 2
CRMS4D_SERV_I,ASP_ID_02,355,,CRMS4_ERMS_CAT_AS_ID,CHAR,40,0,Schema Identifier
CRMS4D_SERV_I,CAT_ID_02,356,,CRMS4_ERMS_CAT_CA_ID,CHAR,40,0,Category Identifier
CRMS4D_SERV_I,PRIORITY,359,,CRMT_PRIORITY,NUMC,1,0,Priority
CRMS4D_SERV_I,PROCESS_TYPE,361,,CRMT_PROCESS_TYPE_DB,CHAR,4,0,Transaction Type
CRMS4D_SERV_I,POSTING_DATE,362,,CRMT_POSTING_DATE,DATS,8,0,Posting Date
CRMS4D_SERV_I,DESCRIPTION_H,363,,CRMT_PROCESS_DESCRIPTION,CHAR,40,0,Transaction Descr.
CRMS4D_SERV_I,DESCR_LANGUAGE,364,,CRMT_PROCESS_DESCRIPTION_LANGU,LANG,1,0,Language
CRMS4D_SERV_I,TEMPLATE_TYPE,365,,CRMT_TEMPLATE_TYPE_DB,CHAR,1,0,Templ. Type
CRMS4D_SERV_I,CREATED_AT_H,366,,COMT_CREATED_AT_USR,DEC,15,0,Created At
CRMS4D_SERV_I,CREATED_BY_H,367,,CRMT_CREATED_BY,CHAR,12,0,Created By
CRMS4D_SERV_I,CHANGED_AT_H,368,,COMT_CHANGED_AT_USR,DEC,15,0,Changed On
CRMS4D_SERV_I,CHANGED_BY_H,369,,CRMT_CHANGED_BY,CHAR,12,0,Changed By
CRMS4D_SERV_I,BTX_CLASS,370,,CRMT_TRANSACTION_CLASSIFICATN,CHAR,1,0,Transaction Classification
CRMS4D_SERV_I,AUTH_SCOPE,371,,CRM_AUTH_SCOPE,NUMC,6,0,Authorization Scope
CRMS4D_SERV_I,ARCHIVING_FLAG,372,,CRMT_ARCHIVING_FLAG,CHAR,1,0,Can Be Archived
CRMS4D_SERV_I,SERV_I_DUMMY_PS,374,,CHAR1,CHAR,1,0,
CRMS4D_SERV_I,ITEM_NO_APPT,376,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,ITEM_NO_PARTNER,377,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,ITEM_NO_QUALIF,378,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,ITEM_NO_REFOBJ,379,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,ITEM_NO_SUBJECT,380,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,ITEM_NO_SURVEY,381,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,ITEM_NO_BILLPLAN,382,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,ITEM_NO_PAYPLAN,383,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,REF_GUID_APPT,384,,CRMT_OBJECT_GUID,RAW,16,0,Object GUID
CRMS4D_SERV_I,PROD_SEL_TYPE,386,,IST_SELECTION_TYPE,CHAR,1,0,Product Selection Type
/SRMSMC/D_PUCPSP,CURRENCY,8,,,CUKY,5,0,
RTST_CPR_CNT_INS,CLIENT,1,X,,CLNT,3,0,
RTST_CPR_CNT_PRD,CLIENT,1,X,,CLNT,3,0,
RTST_CPR_COUNT,CLIENT,1,X,,CLNT,3,0,
DMS_PHIO2FILE,LENGTH,6,,,INT4,10,0,
CRMS4D_SERV_I,CI_CONTRACT_ID,387,,IST_EXT_REF,CHAR,20,0,Contract Number
CRMS4D_SERV_I,CI_CONTRACT_ITEM,388,,CRMT_IST_CONT_ITEM_ID,RAW,16,0,Contract Item ID
CRMS4D_SERV_I,CI_BILLING_CYCLE,389,,CRMT_IST_BC,CHAR,4,0,Billing Cycle
CRMS4D_SERV_I,BTMF_PROCESS,390,,IST_PROCESS,CHAR,32,0,Process of Maint. FW
CRMS4D_SERV_I,BTMF_PROCESS_TYPE,391,,IST_ITEM_PROCESS,CHAR,4,0,Process Type
CRMS4D_SERV_I,SC_GROUP,392,,IST_SC_GROUP,CHAR,20,0,Sol. Conf. Group
CRMS4D_SERV_I,SC_DOC_GUID,393,,IST_SC_DOCUMENT_ID,CHAR,32,0,SC: Doc. GUID
CRMS4D_SERV_I,SC_AUTHOR_INFO,394,,IST_SC_AUTHOR,CHAR,1,0,SC: Author Inform.
CRMS4D_SERV_I,SC_INTERLINKAGE_GUID,395,,COMT_IL_ILGUID,RAW,16,0,Relationship GUID
CRMS4D_SERV_I,SC_OPT_INDICATOR,396,,CRMS4_SOM_OPT_INDICATOR,CHAR,1,0,SC optional indicator
CRMS4D_SERV_I,CCM_VERSION,397,,CRM_IST_CCM_VERSION,NUMC,4,0,Version
CRMS4D_SERV_I,RATING_AREA,398,,CRM_RAT_AREA,CHAR,4,0,Rating Area ID
CRMS4D_SERV_I,CI_PARTNER_RULE,399,,CRMT_ISX_PARTNER_SETTL_RULE,CHAR,4,0,Partner Settlement Rule
CRMS4D_SERV_I,CI_BILLING_PLAN_CYCLE,400,,CRMS4_BILLING_PLAN_CYCLE,CHAR,4,0,Billing Plan Cycle
CRMS4D_SERV_I,CONTRACT_CHANGE_REASON,401,,CRMT_IST_CONT_CHANGE_REASON,CHAR,2,0,Contract Change Reason
CRMS4D_SERV_I,CC_ACCOUNT_SPLIT,402,,CRMS4_SOM_CC_ACCOUNT_SPLIT,CHAR,1,0,Account Split
CRMS4D_SERV_I,MA_HEAD_OBJID,403,,CRMT_OBJECT_ID_DB,CHAR,10,0,Transaction ID
CRMS4D_SERV_I,FIX_CONFIG,404,,CRMT_ISX_PRVMA_FIX_CONFIG,CHAR,1,0,Configuration
CRMS4D_SERV_I,MA_ITEM_OBJID,405,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,MA_ROOT_OBJID,406,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,POOL_AGR_REF,407,,CRM_POOL_AGREEMENT,CHAR,20,0,Sharing Contract
CRMS4D_SERV_I,MA_SHARE_REF,408,,CRMT_ISX_MA_POOL_REF,RAW,16,0,Master Agreement Main Item Reference
CRMS4D_SERV_I,MA_SHARE_REF_PROD_ID,409,,CRMT_ISX_MA_SHARE_REF_PROD_ID,CHAR,40,0,Custom Product ID
CRMS4D_SERV_I,SHARING_GROUP_ID,410,,CRMS4_SOM_SHARING_GROUP_ID,CHAR,10,0,Sharing Group ID
CRMS4D_SERV_I,LOCK_REASON,411,,IST_LOCK_REASON,CHAR,8,0,Lock Reason
CRMS4D_SERV_I,AUTO_RENEW_INDICATOR,412,,CRMS4_AUTO_RENEW_INDICATOR,CHAR,1,0,Enable Auto-Renewal
CRMS4D_SERV_I,CHANGEPROCESSGROUP,413,,CRMS4_BTMF_PROCESS_GROUP,CHAR,32,0,BTMF Process Group
CRMS4D_SERV_I,PHASE_INDICATOR,414,,CRMS4_PHASE_INDICATOR,CHAR,1,0,Phase Indicator
CRMS4D_SERV_I,SUCCESSOR_OF,415,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,CONT_REF_ITEM,416,,CRMS4_NUMBER_INT,NUMC,6,0,Item Number in Document
CRMS4D_SERV_I,CONT_REF,417,,CRMT_OBJECT_ID,CHAR,10,0,ID
CRMS4D_SERV_I,SUBSCRIPTIONCONTRACTEXTERNALID,418,,IST_EXT_REF,CHAR,20,0,Contract Number
CRMS4D_SERV_I,WITHDRAWAL_REASON,419,,CRMS4_SOM_WITHDRAWAL_REASON,CHAR,2,0,Withdrawal Reason
CRMS4D_SERV_I,REFUND_CODE,420,,CRMS4_SOM_REFUND_CODE,CHAR,4,0,Subscription Contract Refund Code
CRMS4D_SERV_I,INT_OBJ_NO,422,,CRMT_INT_OBJ_NO,NUMC,18,0,Internal object no.
CRMS4D_SERV_I,EXIST_VCKEY,423,,CRMT_EXIST_VCKEY,CHAR,1,0,Indicator Variant Key
CRMS4D_SERV_I,ROOT_CONFIG,424,,CRMT_ROOT_CONFIG,CHAR,1,0,Root Config.Indicator
CRMS4D_SERV_I,BILLPLAN_TYPE,427,,CRMT_BILLPLAN_TYPE,CHAR,2,0,Billing plan type
CRMS4D_SERV_I,RULE_HORIZON,428,,CRMT_RULE_HORIZON,RAW,16,0,Horizon
CRMS4D_SERV_I,BILLPLAN_START_DATE,429,,CRMT_START_DATE,DEC,15,0,Start date
CRMS4D_SERV_I,RULE_START_DATE,430,,CRMT_RULE_START_DATE,RAW,16,0,Determine start date
CRMS4D_SERV_I,BILLPLAN_END_DATE,431,,CRMT_END_DATE,DEC,15,0,End Date
CRMS4D_SERV_I,RULE_END_DATE,432,,CRMT_RULE_END_DATE,RAW,16,0,Determine end date
CRMS4D_SERV_I,BILLPLAN_DATE_FROM,433,,CRMT_DATE_FROM,DEC,15,0,Dates from
CRMS4D_SERV_I,RULE_DATE_FROM,434,,CRMT_RULE_DATE_FROM,RAW,16,0,Determine dates from
CRMS4D_SERV_I,BILLPLAN_DATE_TO,435,,CRMT_DATE_TO,DEC,15,0,Dates to
CRMS4D_SERV_I,RULE_DATE_TO,436,,CRMT_RULE_DATE_TO,RAW,16,0,Determine dates to
CRMS4D_SERV_I,BILLPLAN_TIMEZONE,437,,CRMT_BILLING_TIMEZONE,CHAR,6,0,Time zone
CRMS4D_SERV_I,BILLPLAN_D_RULE_PERIOD_DATE,438,,CRMT_RULE_PERIOD_DATE,RAW,16,0,Rule period date
CRMS4D_SERV_I,BILLPLAN_D_RULE_SETTL_FROM,439,,CRMT_RULE_SETTL_FROM,RAW,16,0,Determine SettlePer
CRMS4D_SERV_I,BILLPLAN_D_RULE_SETTL_TO,440,,CRMT_RULE_SETTL_TO,RAW,16,0,OriginSettlementEnd
