ElementName,DataType,Length,Decimals,TextLabel
VVSWPTERM,CHAR,000001,000000,Forward dealings
/IAM/ARCHIVING_OF_ACT,CHAR,000001,000000,Activities Archived
/IAM/INACTIVE,CHAR,000001,000000,Inactive
/VSO/M_KZGVH_IND,CHAR,000001,000000,Closed PKM Required
ABDU,CHAR,000001,000000,No dialog completion
ABEIN,CHAR,000001,000000,Scope of statement
ABSPZ,CHAR,000001,000000,Verification levels
ACT_DARST,CHAR,000001,000000,Display options...
ADDT_ON,CHAR,000001,000000,Scheduling dates on
AKKNZ,CHAR,000001,000000,Category
AOB_DARST,CHAR,000001,000000,Relationship display
BAMOK_MSEG,CHAR,000001,000000,Stock Type Modif.
BATCH_TYPE,CHAR,000001,000000,Batch Type
BLGTP,CHAR,000001,000000,Doc.Cat.Foll.-On Doc
BUIP,CHAR,000001,000000,Suppress dialog
CHKMEKU,CHAR,000001,000000,Check recipient
CHKMELI,CHAR,000001,000000,Check vendor
CO_COLORDPRC,CHAR,000001,000000,CO processing
CO_PKAPA,CHAR,000001,000000,Adjust capacities
CRES_PP_DEFINE_BUCKETS,CHAR,000001,000000,Bucket Definition
CS_RITXT,CHAR,000001,000000,Desc. var. size item
DTPER,CHAR,000001,000000,Period split
ILOM_OWNER,CHAR,000001,000000,Obj. reference
IMRC_MRMES,CHAR,000001,000000,MeasRange message
IMRC_SUNIQ,CHAR,000001,000000,MeasPosUniqueness
I_BEZUG,CHAR,000001,000000,Reference
ERVON,CHAR,000001,000000,Creating application
J_1AINDXM,CHAR,000001,000000,Indexing method
J_1BTXMMU,CHAR,000001,000000,Usage
KONFI,CHAR,000001,000000,Configuration
KOPRF,CHAR,000001,000000,Pick check
KZDIR_MB,CHAR,000001,000000,Direction Indicator
KZDZV,CHAR,000001,000000,Batch status mgmt
KZTME,CHAR,000001,000000,Unit of meas. cat.
LESHP_ITEM_GEN,CHAR,000001,000000,Gen. pack.matl item
LTHE_ON,CHAR,000001,000000,Header long text on
MCP_SF,CHAR,000001,000000,Shift Factor MCP
MDPBV,CHAR,000001,000000,Availability confirm
MEDKZ,CHAR,000001,000000,Plnnd Order Distrib.
FRKRL_GRP,CHAR,000001,000000,Border crossing pt
FRKRL_KOP,CHAR,000001,000000,Header
FRKRL_STR,CHAR,000001,000000,Leg
FRKRL_UMP,CHAR,000001,000000,Load transfer point
NO_DISP_PLUS,CHAR,000001,000000,Effec. mat. planning
FSH_SEADET,CHAR,000001,000000,Season Determination
OBJKZ,CHAR,000001,000000,Remaining split rec.
OBJVW,CHAR,000001,000000,Object list usage
GMOVJ,CHAR,000001,000000,Background
GRID_MODE,CHAR,000001,000000,Time grid mode
PGASSEXT,CHAR,000001,000000,External procurement
PGASSINT,CHAR,000001,000000,Internal procurement
PGDSTOCK,CHAR,000001,000000,Stock values
PHS_DARST,CHAR,000001,000000,Phase display
PMAD_ON,CHAR,000001,000000,Address shown
PM_PHASE,CHAR,000001,000000,Phase
POSEXSTR,CHAR,000001,000000,Explode material
PRODUCING,CHAR,000001,000000,Producing
PS_ACTYP,CHAR,000001,000000,Activity type
PS_CONSTRAINT,CHAR,000001,000000,Constraint
PS_DSHIFT,CHAR,000001,000000,Move date
PS_ELTYP,CHAR,000001,000000,Activity elem. type
PS_FLGWBS,CHAR,000001,000000,Scheduling method
PS_OBJCP,CHAR,000001,000000,Copy object
PS_PLART,CHAR,000001,000000,Scheduling basis
PS_SCHED_TYPE,CHAR,000001,000000,Scheduling scenario
RU_CUST_SPEC_FIELDS_OPR,CHAR,000001,000000,Cust.-Spec. Fields
RU_SHIFT_PROP,CHAR,000001,000000,Proposal Shift
RU_SUBQTY_LAYOUT_TYPE,CHAR,000001,000000,Type of Qty Layout
SA_AUTOWE,CHAR,000001,000000,Automatic GR
SA_BAKOR,CHAR,000001,000000,Error correction
SA_BCKFL,CHAR,000001,000000,Costing
SA_PLGEN,CHAR,000001,000000,Planned Orders
SA_REPPT,CHAR,000001,000000,Reporting point
SA_RRETR,CHAR,000001,000000,Backlogs frm backfl.
SA_VERF,CHAR,000001,000000,Allocation Method
SGT_PLANT,CHAR,000001,000000,Plant Identifier
SHKZG_UM,CHAR,000001,000000,Main posting id
SIGN_TYPE_RR,CHAR,000001,000000,Signature Type R.R.
SIMAM,CHAR,000001,000000,Quantity simulation
SPINFO,CHAR,000001,000000,Informative Block
T333_QBILD,CHAR,000001,000000,Scr. TO confirmation
T333_WMMUE,CHAR,000001,000000,Copy WM quantity
T336_TBFOR,CHAR,000001,000000,Update TR
TB_SABGV,CHAR,000001,000000,Acc/def. procedure
TERBV,CHAR,000001,000000,Scheduling
TERMG,CHAR,000001,000000,Scheduling
TRIGG,CHAR,000001,000000,Activate function
UELAP,CHAR,000001,000000,Overlapping
UMLGE,CHAR,000001,000000,Stock transfer
UMLST,CHAR,000001,000000,Warehouse order
VKAPA,CHAR,000001,000000,Capacity Check
VLAEE_VEDA,CHAR,000001,000000,Time unit
/BEV1/RPSNS,CHAR,000001,000000,Do Not Total
VVSEFFZIVZ,CHAR,000001,000000,+/- sign
VVSEINBE,CHAR,000001,000000,Withhold. disburs.
VVSSOLHAB,CHAR,000001,000000,Debit/Credit
VZWBG,CHAR,000001,000000,Proc. meth.determin.
WEEST,CHAR,000001,000000,GR entry
WEFBG,CHAR,000001,000000,FO-docs after GR
XLOKZ,CHAR,000001,000000,Cross-System Transit
/VSO/M_BOTTOM_IND,CHAR,000001,000000,Only Bottom Layer
/VSO/M_ONE_MAT,CHAR,000001,000000,Material-Spec. Pack.
/VSO/M_PACK_BY_MAT,CHAR,000001,000000,Pack CustomerRelated
/VSO/M_PALLET_IND,CHAR,000001,000000,Load without PKM
/VSO/M_STACK_IND,CHAR,000001,000000,No Stacking
/VSO/M_TILT_IND,CHAR,000001,000000,Tilting Allowed
/VSO/M_TOP_IND,CHAR,000001,000000,Only Top Layer
AAFBG,CHAR,000001,000000,Notif./follow-onDocs
ABAST,CHAR,000001,000000,Notification
ABFST,CHAR,000001,000000,Notif.
ARAKT,CHAR,000001,000000,Allocat.RuleStatus
ASNRM,CHAR,000001,000000,Distribution data
BACKF,CHAR,000001,000000,Post GR and GI
BM_FUELLEN_AUTO,CHAR,000001,000000,Autom. fill con. qty
BOABTYP,CHAR,000001,000000,Agreement category
BSTANZ,CHAR,000001,000000,Display stock
BSTVP,CHAR,000001,000000,Stock check
CALL_TYPE,CHAR,000001,000000,Call object
CHANG,CHAR,000001,000000,Status change
CMX_CR_GEN_MODE,CHAR,000001,000000,Type of Generation
CN_ABRVS,CHAR,000001,000000,Determination type
COCF_CU_HDR_USE_CUST_FLDS,CHAR,000001,000000,Cust.-Spec. Fields
COCF_CU_OPR_USE_CUST_FLDS,CHAR,000001,000000,Cust.-Spec. Fields
COWIPB_GR_CTRL,CHAR,000001,000000,Control GR WIP Batch
CREDO,CHAR,000001,000000,Settlement type
CRES_CAMPAIGN_SNP,CHAR,000001,000000,Cross-Period Lot Sz
CRES_RESOURCE_CATEGORY,CHAR,000001,000000,Resource Category
CS_HISNA,CHAR,000001,000000,Hist. reqmt. variant
DFHMI,CHAR,000001,000000,PRT message
DIACL_HIDE,CHAR,000001,000000,Hide Logbook
DIAEX,CHAR,000001,000000,Export
DIAIM,CHAR,000001,000000,Import
DIM,CHAR,000001,000000,Quota Category
DLFPL,CHAR,000001,000000,LT planning message
DQMPF,CHAR,000001,000000,QM inspection msg.
DUNKEL_VER,CHAR,000001,000000,Manual control
DVSART,CHAR,000001,000000,Batch rec. DMS type
IFAB,CHAR,000001,000000,JIT Internet
ILAB,CHAR,000001,000000,FRC: Internet
INTKA,CHAR,000001,000000,Interpret. of events
EKORGABW,CHAR,000001,000000,Different pur. org.
IZUST,CHAR,000001,000000,Initial Status
J_1BNFREL,CHAR,000001,000000,NF relevance
EXTENDED_OL,CHAR,000001,000000,Enh. ObjectList
KAGST,CHAR,000001,000000,Sales Order
KNBDR,CHAR,000001,000000,Print kanban
KONFV,CHAR,000001,000000,Cons.of configuratn
KTAAR_CLASS,CHAR,000001,000000,Sales activ. class
KZGRP,CHAR,000001,000000,Grouping indicator
KZMHD,CHAR,000001,000000,Check SLExpir.date
LD_NO_LBAL,CHAR,000001,000000,No line balancing
LESHP_NUMKI_RULE,CHAR,000001,000000,Nmbr range determin.
LGINT,CHAR,000001,000000,Interpret. of dates
LGLKZ,CHAR,000001,000000,Lot-Size Indicator
LGLVF,CHAR,000001,000000,Lot-sizing procedure
LIEST,CHAR,000001,000000,Delivery
LIST_VERKN,CHAR,000001,000000,Link rule proc.
LVS_NPLEI,CHAR,000001,000000,Dest.bin changeable
FINS_ML_CUR_IND_H,CHAR,000001,000000,ML Relevant  (HSL)
FINS_ML_CUR_IND_K,CHAR,000001,000000,ML Relevant  (KSL)
FINS_ML_CUR_IND_O,CHAR,000001,000000,ML Relevant  (OSL)
FINS_ML_CUR_IND_V,CHAR,000001,000000,ML Relevant  (VSL)
MD_EPBED,CHAR,000001,000000,Without PIRs
FLG_CR_REL,CHAR,000001,000000,CtrRec. Upon Release
FLG_RECIPE,CHAR,000001,000000,Approval required
MLSKZ,CHAR,000001,000000,Start/Finish
FORZP,CHAR,000001,000000,Time of update
NETZKONT,CHAR,000001,000000,Account assignment
FRGOT,CHAR,000001,000000,Release object
FRGWF,CHAR,000001,000000,Workflow role
FRUNV,CHAR,000001,000000,Ext.dat.incomplete
FSH_VASS_CORR_L,CHAR,000001,000000,VAS Correlation
GATYP,CHAR,000001,000000,Warranty category
GMCONTROL,CHAR,000001,000000,Goods mvmnt control
HIABS,CHAR,000001,000000,Agreement hierarchy
PGDECOMM,CHAR,000001,000000,Commitm. fr ext proc
PLKNZ,CHAR,000001,000000,Planning type
PMAIPP_BEBER,CHAR,000001,000000,Plant section
PMAIPP_BUKRS,CHAR,000001,000000,Company code
PMAIPP_GJAHR,CHAR,000001,000000,Fiscal year
PMAIPP_GSBER,CHAR,000001,000000,Business area
PMAIPP_KOKRS,CHAR,000001,000000,Controlling area
PMAIPP_KOSTL,CHAR,000001,000000,Cost center
PMAIPP_PRCTR,CHAR,000001,000000,Profit center
PMAIPP_TPLNR,CHAR,000001,000000,Functional location
PMAIPP_WERK,CHAR,000001,000000,Plant
POSBILLING,CHAR,000001,000000,Billing
POSFINVMAN,CHAR,000001,000000,Inventory Management
POSFINVMN2,CHAR,000001,000000,Inventory management
PRFRE_LH,CHAR,000001,000000,Price determination
PUR_PRICE,CHAR,000001,000000,Read purchase price
QDUMMY,CHAR,000001,000000,Dummy Field
RMAN_PRSP_ROLEID,CHAR,000001,000000,Portal Role
ROCPY_DONE,CHAR,000001,000000,Route from del.
SA_REDST,CHAR,000001,000000,Reducing prod. qties
SA_RGEKZ,CHAR,000001,000000,Backflush
SDBP_REFDOC,CHAR,000001,000000,Reference Document
SIIMP,CHAR,000001,000000,Import data
SPOFI,CHAR,000001,000000,Determ. Rule: ShpPnt
STERM_DONE,CHAR,000001,000000,Legs determined
SVFIX,CHAR,000001,000000,Fixing
T333_DBILD,CHAR,000001,000000,Displ.screen TO itms
T333_PIKTA,CHAR,000001,000000,HU picking control
VORAB_SM,CHAR,000001,000000,Advance shipment
/BEV1/EMGFORTS,CHAR,000001,000000,Emp.Update Off
/BEV1/EMGPFAND,CHAR,000001,000000,Empties Deposits frm
/BEV1/RPSCO,CHAR,000001,000000,Total Category 3
/BEV1/RPSSO,CHAR,000001,000000,Total Category 4
WAKTPP_IS_REF_PROMO,CHAR,000001,000000,Ind.: HigherLvlPromo
WAKTPP_STBEK2,CHAR,000001,000000,New Announcement
/CPD/PFP_COMPLETED,CHAR,000001,000000,Completed
/CPD/PFP_READ_ONLY,CHAR,000001,000000,Read-Only
/CPD/PFP_START,CHAR,000001,000000,Initial Status
/CPD/PFP_STRUCTURE,CHAR,000001,000000,Plan Hierarchy
/CPD/PFP_UNI_PER_PLAN,CHAR,000001,000000,Unique Version Type
/IAM/RESPONSIBLE_IND,CHAR,000001,000000,Responsible
WERKR,CHAR,000001,000000,Plant level relevant
WRF_STPLGR,CHAR,000001,000000,Plant Group Status
W_ASTAT,CHAR,000001,000000,Status assign. promo
W_LIGEN,CHAR,000001,000000,Listing status
/VSO/M_FORK_DIR,CHAR,000001,000000,Pick PKM Lengthwise
/VSO/M_ONE_SORT,CHAR,000001,000000,Pack PckType Packing
ADGE_IDCLREPL,CHAR,000001,000000,Repl.Matl Dyn.Class.
ANDOR,CHAR,000001,000000,Operation type
AZOST,CHAR,000001,000000,Customs office type
BOBAS,CHAR,000001,000000,Settlement basis
BOSTA_DEF,CHAR,000001,000000,Default status
BP_CONSOLI,CHAR,000001,000000,Consolidation
COCF_SHIFT_PROP,CHAR,000001,000000,Shift Proposal
CS_WWWSW,CHAR,000001,000000,Item explosion type
DE_SER_STOCK,CHAR,000001,000000,Ser. No. Requirement
DIAPA,CHAR,000001,000000,ProdAttr.messages
DIFFE,CHAR,000001,000000,Remainder distrib.
DYFKL,CHAR,000001,000000,Generation
IVALU,CHAR,000001,000000,Contains value
J_1AFSCBRCH,CHAR,000001,000000,Prefix
EXTAS,CHAR,000001,000000,EXTRA/VAR control
KAPART_TYP,CHAR,000001,000000,Capacity cat. type
KZFTM,CHAR,000001,000000,FT possible
LISTG,CHAR,000001,000000,Flag: listing
MD_IPBED,CHAR,000001,000000,Including PIRs
FITYP,CHAR,000001,000000,Internal type
MPAMP,CHAR,000001,000000,AMPL Management
MP_CHDOC_RCAL,CHAR,000001,000000,Document for Release
NLMAT,CHAR,000001,000000,ID subseq. listing
HBVAR,CHAR,000001,000000,Max. stock lvl var.
PHASE_KZ,CHAR,000001,000000,Indicator: Phase
PRIMW,CHAR,000001,000000,Price incl. tax
PS_1ROOT,CHAR,000001,000000,Only one root
PS_AEBLG,CHAR,000001,000000,Change documents
PS_AUTOD,CHAR,000001,000000,Transfer to proj.def
QAUTKZ,CHAR,000001,000000,Object created autom
QKZVPRZVPL,CHAR,000001,000000,Usage in task list
QLTEXTPRVK,CHAR,000001,000000,Long text
QMFEHERK,CHAR,000001,000000,Origin of item
QSTAT49,CHAR,000001,000000,Dyn. machine
QSTAT50,CHAR,000001,000000,Dynam. project
Q_MS_OBJCONTROL,CHAR,000001,000000,Control- Mult. Specs
REB_STATUS,CHAR,000001,000000,Discount Status
RECDT,CHAR,000001,000000,Recipient determin.
RESTV,CHAR,000001,000000,Split remainder
RET_PRICE,CHAR,000001,000000,Read sales price
RUNDG,CHAR,000001,000000,Rounding
SCHED_END,CHAR,000001,000000,Align. Finish Date
SEDAS,CHAR,000001,000000,Imp.pro.ctrlSED/AERP
SEREK,CHAR,000001,000000,Final Invoice
SGT_STATC,CHAR,000001,000000,Seg. Status MRP
SGT_STATD,CHAR,000001,000000,Segmentation Status
SHP_STGE_LOC_CHANGE,CHAR,000001,000000,Storage Loc. Change
SIG_SH,CHAR,000001,000000,Digital Signature
SPGRC,CHAR,000001,000000,BlockReason:Quality
SPRSNG_LOAN,CHAR,000001,000000,Individual Payment
STDIS,CHAR,000001,000000,Planned
STOC_READ,CHAR,000001,000000,Read stock data
TASK_DETERMINE,CHAR,000001,000000,Determine tasks
TB_SPRSNG,CHAR,000001,000000,Individual payment
TERSL,CHAR,000001,000000,Date key
TURN_READ,CHAR,000001,000000,Read sales data
TXTLF,CHAR,000001,000000,Delivery text
UMSAE,CHAR,000001,000000,B.vol.comp./ag.nec.
UMSAEF,CHAR,000001,000000,Bus.vol. final settl
UMSAEP,CHAR,000001,000000,BVol comp.part.settl
USERMOD,CHAR,000001,000000,User scheduling
VLTYP,CHAR,000001,000000,Distr.chain category
WDAUS,CHAR,000001,000000,No POS outb. proces.
WDFEH,CHAR,000001,000000,Repetitive defect
/IAM/EMERGENCY,CHAR,000001,000000,Emergency
/IAM/INITIATOR_IND,CHAR,000001,000000,Initiator
/IAM/MAIN_REF_IND,CHAR,000001,000000,Main Reference
WLF_FKSTO_PART,CHAR,000001,000000,Partial Reversal
WLF_IV_ACCRUAL,CHAR,000001,000000,Accrual
WLF_MOVEMENT_TYPE,CHAR,000001,000000,Movement Category
W_EKKPSH,CHAR,000001,000000,Purch. price status
W_LCHECK,CHAR,000001,000000,Listing Check
W_SSTAT,CHAR,000001,000000,Activation status
XERSR,CHAR,000001,000000,Aut. ev. GRSetmt.Ret
XEXCLTL,CHAR,000001,000000,Excl. Sub. Task List
XHIERTL,CHAR,000001,000000,Hierarch. TaskList
XNBWY,CHAR,000001,000000,Revaluation
/SAPAPO/GRPTYP_EXTWG_IND,CHAR,000001,000000,Ext. Material Group
/VSO/M_VSO_STATUS,CHAR,000001,000000,VSO Status
ABARB_AKT,CHAR,000001,000000,Work dev. active
ADGE_IDAGO,CHAR,000001,000000,Dangerous goods
ADGE_IDCL,CHAR,000001,000000,Rel. for Dyn. Class.
ADGE_IDCL7,CHAR,000001,000000,Rel. Dyn. Classif. 7
ADGE_IDGCH,CHAR,000001,000000,Rel. for DG checks
ADGE_IDGPA,CHAR,000001,000000,Rel. DG documents
ADGE_IDGTP,CHAR,000001,000000,Template-mat. relev.
ADGE_NCDG,CHAR,000001,000000,Contains DG
APOKZ,CHAR,000001,000000,Relevant to APO
APOMS,CHAR,000001,000000,External Planning
AUTOB,CHAR,000001,000000,Auto. purchase order
BERMIMA,CHAR,000001,000000,Minimum/Maximum
BFART,CHAR,000001,000000,Service Level
BLIND,CHAR,000001,000000,Doc. Index Active
BOFKT,CHAR,000001,000000,Rebate settlement
BOIND,CHAR,000001,000000,Subseq. sett. index
BP_TAX_RES,CHAR,000001,000000,Non-Resident (Tax)
CALL_CONFIRM,CHAR,000001,000000,Completion Requirmnt
CANCL_FCAS,CHAR,000001,000000,Simpl. Frcst Reversl
CANCL_INDI,CHAR,000001,000000,Rough Reversal
CCC_FRCFIT,CHAR,000001,000000,Force I
CCC_FRCRMV,CHAR,000001,000000,Force Dismantling
CHGTEXT,CHAR,000001,000000,Text Change Allowed
CHKOM,CHAR,000001,000000,Components Change
CIFPILFRBL,CHAR,000001,000000,Pilferable
COCF_CU_HDR_USE_SHIFT,CHAR,000001,000000,Use Shift
COCF_CU_HDR_USE_SUBQTY,CHAR,000001,000000,Subdiv. Quantities
CP_DELKZ,CHAR,000001,000000,Deletion Flag
CP_TYPE,CHAR,000001,000000,Comm. Plan Category
DE_EWMTY2TQ,CHAR,000001,000000,UoM Category
DFPS_RETDELC,CHAR,000001,000000,Return Code
DIACL_DUTY,CHAR,000001,000000,Logbook Duty
DIBER,CHAR,000001,000000,MRP area exists
DISP_PLUS_1,CHAR,000001,000000,Reservation/Purc.req
DKWEG,CHAR,000001,000000,Import data GR
IEVER,CHAR,000001,000000,DomestModeOfTransp.
ILOM_CHDOC,CHAR,000001,000000,Change documents
ILOM_ISTYP,CHAR,000001,000000,IS category
ILOM_PRKEY,CHAR,000001,000000,Primary LabelSystem
ILOM_SALES,CHAR,000001,000000,CustObject
IMPDATEN,CHAR,000001,000000,Import Data in PO
IMRCRATINN,CHAR,000001,000000,RefCharacteristic
IMRCRCODGR,CHAR,000001,000000,Reference code group
IMRCRDESIR,CHAR,000001,000000,Ref. target value
IMRCRDSTXT,CHAR,000001,000000,RefText
IMRCRINDTR,CHAR,000001,000000,Ref. target value
IMRCRPSORT,CHAR,000001,000000,RefMeasPosition
IMRC_CDSUF,CHAR,000001,000000,ValCode sufficient
IMRC_DEL2,CHAR,000001,000000,Deletion flag
IMRC_IMPHG,CHAR,000001,000000,Origin indicator
IMRC_INACT,CHAR,000001,000000,MeasPoint inactive
IMRC_INDCT,CHAR,000001,000000,MeasPoint is counter
IMRC_INDRV,CHAR,000001,000000,Count backwards
IMRC_IRFMP,CHAR,000001,000000,RefMeasuringPoint
IMRC_MODTR,CHAR,000001,000000,Transfer mode
IMWRK,CHAR,000001,000000,In Plant
INAKT_TERM,CHAR,000001,000000,Inactive indic.
IND_ABRVO,CHAR,000001,000000,Settlmnt rule exists
INH_ABCKZI,CHAR,000001,000000,ABC indic. origin
INH_ADRNRI,CHAR,000001,000000,Address origin
INH_ANLNRI,CHAR,000001,000000,Asset no. origin
INH_AUFNRI,CHAR,000001,000000,SettlemntOrderOrigin
INH_BEBERI,CHAR,000001,000000,Plant Section Origin
INH_BEGRUI,CHAR,000001,000000,AuthGroup origin
INH_BUKRSI,CHAR,000001,000000,CompCode origin
INH_DAUFNI,CHAR,000001,000000,StandingOrderOrigin
INH_EQFNRI,CHAR,000001,000000,Sort field origin
INH_GSBERI,CHAR,000001,000000,Business area orig.
INH_IEQUII,CHAR,000001,000000,EquipInst. origin
INH_INGRPI,CHAR,000001,000000,MaintPlGroup origin
INH_IWERKI,CHAR,000001,000000,Plant plant origin
INH_KOKRSI,CHAR,000001,000000,ControlArea origin
INH_KOSTLI,CHAR,000001,000000,Cost center origin
INH_LGWIDI,CHAR,000001,000000,Work center origin
INH_MSGRPI,CHAR,000001,000000,Room number origin
INH_PPSIDI,CHAR,000001,000000,PP WrkCenter origin
INH_PROIDI,CHAR,000001,000000,WBS element origin
INH_RBNR_I,CHAR,000001,000000,MaintCatalog origin
INH_SPARTI,CHAR,000001,000000,Division origin
INH_STORTI,CHAR,000001,000000,Location origin
INH_SUBMTI,CHAR,000001,000000,ConstructType origin
INH_SWERKI,CHAR,000001,000000,MaintPlant origin
INH_TPLNRI,CHAR,000001,000000,FunctLoc. origin
INH_VKORGI,CHAR,000001,000000,SalesOrg. origin
INH_VTWEGI,CHAR,000001,000000,DisChannel origin
INTAS,CHAR,000001,000000,INTRASTATimp.pr.ctrl
EIOKW,CHAR,000001,000000,Complete data
EPSTATU,CHAR,000001,000000,Item status
J_1BCTTYPE,CHAR,000001,000000,CT-e Type
J_1BPARTYP,CHAR,000001,000000,NF partner type
J_1BSHIPFROM,CHAR,000001,000000,Sending Jurisdiction
EXCBC,CHAR,000001,000000,Boycott list check
EXCEM,CHAR,000001,000000,Embargo check
EXDIA,CHAR,000001,000000,Dialog legal control
EXMOD,CHAR,000001,000000,Time interval
KFRKRL,CHAR,000001,000000,Shipment costs rel.
KOGRUTY,CHAR,000001,000000,CondTypeGrpCategory
KOPIM,CHAR,000001,000000,Copying control GR
KORNR,CHAR,000001,000000,Corr. misc. provis.
KOULP,CHAR,000001,000000,Overlapping check
KPEXI,CHAR,000001,000000,Header/Item level
KZORG,CHAR,000001,000000,Originating defect
KZSPL,CHAR,000001,000000,Splitting quota
LAUFK,CHAR,000001,000000,Leg indicator
LRUECK,CHAR,000001,000000,Transmit Backlog
MATKC,CHAR,000001,000000,Competition charactn
FINS_PAROB_SRC,CHAR,000001,000000,Partner Obj. Source
MEMER,CHAR,000001,000000,Incomplete
FLEET_KNZ,CHAR,000001,000000,Fleet object data
ME_IR_CO_ORDER,CHAR,000001,000000,Real-Time Cons.Post.
MLST_EXE,CHAR,000001,000000,Milestone Functions
NO_KALK,CHAR,000001,000000,Without calculation
NRGEW,CHAR,000001,000000,Qualifying for DKd
FRSP,CHAR,000001,000000,Earliest/latest
FRUECK,CHAR,000001,000000,Transmit Backlog
GDS_RELEVANT,CHAR,000001,000000,GDS-Relevant
PL_PSPKZ,CHAR,000001,000000,Production lot ind.
PL_VLPKZ,CHAR,000001,000000,Reference WBS
PODKZ,CHAR,000001,000000,Relevant for POD
REWFG,CHAR,000001,000000,Withdr.Altern.Plant
UMLIF,CHAR,000001,000000,Supplier Data
/SAPAPO/INC_HEUR,CHAR,000001,000000,InC Heuristic
/SAPAPO/LOC_CONTMOVE,CHAR,000001,000000,Continuous Move
/SAPAPO/LOC_LVORM,CHAR,000001,000000,Mark for Deletion
/SAPAPO/LVISIT,CHAR,000001,000000,Visit Last
/SAPAPO/RRP_PRODHEUR,CHAR,000001,000000,Product heuristic
/SAPAPO/SNP_ACTIVE,CHAR,000001,000000,SNP Active
/SAPAPO/SNP_HEUR,CHAR,000001,000000,SNP heuristic
/SPE/COMPL_MVT,CHAR,000001,000000,GM Compl. DiffPost.
/SRMERP/XBBSC,CHAR,000001,000000,Shopping Cart
AD04NUMFLG,CHAR,000001,000000,Numb.rel.
AUST5_CC,CHAR,000001,000000,Authorization Block
CIFHAZMAT,CHAR,000001,000000,Relevant for HS
CK_SEGUNIT,CHAR,000001,000000,Segmentation Unit
DIRPR,CHAR,000001,000000,Direct Procurement
JV_PROCESS,CHAR,000001,000000,Block Cutback: Bill
J_1ANOVERP,CHAR,000001,000000,No new versions
J_1APOSTI,CHAR,000001,000000,Post adjustments
FAA_MD_XPOSTCAP,CHAR,000001,000000,Post-capitalization
MABEX,CHAR,000001,000000,Exclusion Indicator
MABIN,CHAR,000001,000000,Inclusion Indicator
MSR_COMPLETE,CHAR,000001,000000,Completed
MSR_FIN_DEVIATION,CHAR,000001,000000,Credit Deviation
FSH_VASREF,CHAR,000001,000000,Copied VAS Data
SPEVI,CHAR,000001,000000,Delv. Due List Block
TENUR,CHAR,000001,000000,Backwards Only
/ATL/LNOCHECK,CHAR,000001,000000,Don't check acc.bnk
XFAT2,CHAR,000001,000000,F
XSTBW,CHAR,000001,000000,Rev. mvmnt type ind.
/SAPAPO/LVORM,CHAR,000001,000000,Deletion flag
/SAPAPO/RRP_ACTIVE,CHAR,000001,000000,PP/DS Active
/SAPAPO/RRP_AUTMATIC_ACTIVE,CHAR,000001,000000,Automatic Planning
/SPE/CRE_REF_DOC,CHAR,000001,000000,New PO for inc. Del.
ASPAU,CHAR,000001,000000,Automatic Generation
AUTOMATIC_PICKING,CHAR,000001,000000,Automatic Picking
BZQHL,CHAR,000001,000000,Regular Supplier
CHGLTEXT,CHAR,000001,000000,Text Change Allowed
CLCOR,CHAR,000001,000000,Direct Production
CO_AKOST,CHAR,000001,000000,Aggreg. Costs
CO_AWAUS,CHAR,000001,000000,Aggreg.Backflushing
CO_ERUVG,CHAR,000001,000000,Confirmed Operations
CO_GPROT,CHAR,000001,000000,Error Handling
CO_ROUT_TEXT,CHAR,000001,000000,Routing Text
CO_RUFHG,CHAR,000001,000000,Only Confirmable Ops
IMESS,CHAR,000001,000000,Display Info
JV_BAL,CHAR,000001,000000,Balanced Ventures
JV_BANK_RI,CHAR,000001,000000,RI Switch for Banks
JV_CI_FB01,CHAR,000001,000000,CI/NPI posting in FI
JV_CI_GRO,CHAR,000001,000000,Gross CI posting
JV_CU_TCUR,CHAR,000001,000000,Cutback in TCurr
JV_EGPACT,CHAR,000001,000000,EGroup Active
JV_FLACCNT,CHAR,000001,000000,Accounts
JV_FLAFEIN,CHAR,000001,000000,AFE/non-AFE Total
JV_FLAFENM,CHAR,000001,000000,AFE/non-AFE codes
JV_FLCEIND,CHAR,000001,000000,Capital/Operating Ex
